id,export,export_en,id_exportfee_id
654,مسموح التصدير,Export allowed,12092300
655,مسموح التصدير,Export allowed,12092400
656,مسموح التصدير,Export allowed,12092500
657,مسموح التصدير,Export allowed,12092900
658,مسموح التصدير,Export allowed,12093000
659,مسموح التصدير,Export allowed,12099100
660,مسموح التصدير,Export allowed,12099900
661,مسموح التصدير,Export allowed,12101000
662,مسموح التصدير,Export allowed,12102000
663,مسموح التصدير,Export allowed,12112000
664,مسموح التصدير,Export allowed,12113000
665,مسموح التصدير,Export allowed,12114000
666,مسموح التصدير,Export allowed,12115000
667,مسموح التصدير,Export allowed,12116000
668,مسموح التصدير,Export allowed,12119000
669,مسموح التصدير,Export allowed,12122100
670,مسموح التصدير,Export allowed,12122900
671,مسموح التصدير,Export allowed,12129100
672,مسموح التصدير,Export allowed,12129200
673,مسموح التصدير,Export allowed,12129300
674,مسموح التصدير,Export allowed,12129400
675,مسموح التصدير,Export allowed,12129900
676,ممنوع التصدير,Export allowed,12130000
677,مسموح التصدير,Export allowed,12141000
678,ممنوع التصدير,Export allowed,12149000
679,مسموح التصدير,Export allowed,13012000
680,مسموح التصدير,Export allowed,13019000
681,مسموح التصدير,Export allowed,13021100
682,مسموح التصدير,Export allowed,13021200
683,مسموح التصدير,Export allowed,13021300
684,مسموح التصدير,Export allowed,13021400
685,مسموح التصدير,Export allowed,13021900
686,مسموح التصدير,Export allowed,13022000
687,مسموح التصدير,Export allowed,13023100
688,مسموح التصدير,Export allowed,13023200
689,مسموح التصدير,Export allowed,13023900
690,مسموح التصدير,Export allowed,14011000
691,مسموح التصدير,Export allowed,14012000
692,مسموح التصدير,Export allowed,14019000
693,ممنوع التصدير,Export allowed,14042000
694,ممنوع التصدير,Export allowed,14049000
695,مسموح التصدير,Export allowed,15011000
696,مسموح التصدير,Export allowed,15012000
697,مسموح التصدير,Export allowed,15019000
698,مسموح التصدير,Export allowed,15021000
699,مسموح التصدير,Export allowed,15029000
700,مسموح التصدير,Export allowed,15030000
701,مسموح التصدير,Export allowed,15041000
702,مسموح التصدير,Export allowed,15042000
703,مسموح التصدير,Export allowed,15043000
704,مسموح التصدير,Export allowed,15050000
705,مسموح التصدير,Export allowed,15060000
706,ممنوع التصدير,Export allowed,15071000
707,ممنوع التصدير,Export allowed,15079000
708,ممنوع التصدير,Export allowed,15081000
709,ممنوع التصدير,Export allowed,15089000
710,مسموح التصدير,Export allowed,15092000
711,مسموح التصدير,Export allowed,15093000
712,مسموح التصدير,Export allowed,15094000
713,مسموح التصدير,Export allowed,15101000
714,مسموح التصدير,Export allowed,15109000
715,ممنوع التصدير,Export allowed,15111000
716,ممنوع التصدير,Export allowed,15119010
717,ممنوع التصدير,Export allowed,15119020
718,ممنوع التصدير,Export allowed,15119090
719,ممنوع التصدير,Export allowed,15121100
720,ممنوع التصدير,Export allowed,15121900
721,ممنوع التصدير,Export allowed,15122100
722,ممنوع التصدير,Export allowed,15122900
723,ممنوع التصدير,Export allowed,15131100
724,ممنوع التصدير,Export allowed,15131900
725,ممنوع التصدير,Export allowed,15132100
726,ممنوع التصدير,Export allowed,15132900
727,ممنوع التصدير,Export allowed,15141100
728,ممنوع التصدير,Export allowed,15141900
729,ممنوع التصدير,Export allowed,15149100
730,ممنوع التصدير,Export allowed,15149900
731,ممنوع التصدير,Export allowed,15151100
732,ممنوع التصدير,Export allowed,15151900
733,ممنوع التصدير,Export allowed,15152100
734,ممنوع التصدير,Export allowed,15152900
735,ممنوع التصدير,Export allowed,15153000
736,ممنوع التصدير,Export allowed,15155000
737,ممنوع التصدير,Export allowed,15156000
738,ممنوع التصدير,Export allowed,15159000
739,مسموح التصدير,Export allowed,15161000
740,مسموح التصدير,Export allowed,15162000
741,مسموح التصدير,Export allowed,15163000
742,مسموح التصدير,Export allowed,15171000
743,مسموح التصدير,Export allowed,15179000
744,مسموح التصدير,Export allowed,15180010
745,مسموح التصدير,Export allowed,15180020
746,مسموح التصدير,Export allowed,15200000
747,مسموح التصدير,Export allowed,15211000
748,مسموح التصدير,Export allowed,15219000
749,مسموح التصدير,Export allowed,15220000
750,مسموح التصدير,Export allowed,16010000
751,مسموح التصدير,Export allowed,16021000
752,مسموح التصدير,Export allowed,16022000
753,مسموح التصدير,Export allowed,16023100
754,مسموح التصدير,Export allowed,16023200
755,مسموح التصدير,Export allowed,16023900
756,مسموح التصدير,Export allowed,16024100
757,مسموح التصدير,Export allowed,16024200
758,مسموح التصدير,Export allowed,16024900
759,مسموح التصدير,Export allowed,16025000
760,مسموح التصدير,Export allowed,16029000
761,مسموح التصدير,Export allowed,16030000
762,مسموح التصدير,Export allowed,16041100
763,مسموح التصدير,Export allowed,16041200
764,مسموح التصدير,Export allowed,16041300
765,مسموح التصدير,Export allowed,16041400
766,مسموح التصدير,Export allowed,16041500
767,مسموح التصدير,Export allowed,16041600
768,مسموح التصدير,Export allowed,16041700
769,مسموح التصدير,Export allowed,16041800
770,مسموح التصدير,Export allowed,16041900
771,مسموح التصدير,Export allowed,16042000
772,مسموح التصدير,Export allowed,16043100
773,مسموح التصدير,Export allowed,16043200
774,مسموح التصدير,Export allowed,16051000
775,مسموح التصدير,Export allowed,16052100
776,مسموح التصدير,Export allowed,16052900
777,مسموح التصدير,Export allowed,16053000
778,مسموح التصدير,Export allowed,16054000
779,مسموح التصدير,Export allowed,16055100
780,مسموح التصدير,Export allowed,16055200
781,مسموح التصدير,Export allowed,16055300
782,مسموح التصدير,Export allowed,16055400
783,مسموح التصدير,Export allowed,16055500
784,مسموح التصدير,Export allowed,16055600
785,مسموح التصدير,Export allowed,16055700
786,مسموح التصدير,Export allowed,16055800
787,مسموح التصدير,Export allowed,16055900
788,مسموح التصدير,Export allowed,16056100
789,مسموح التصدير,Export allowed,16056200
790,مسموح التصدير,Export allowed,16056300
791,مسموح التصدير,Export allowed,16056900
792,ممنوع التصدير,Export allowed,17011200
793,ممنوع التصدير,Export allowed,17011300
794,ممنوع التصدير,Export allowed,17011400
795,ممنوع التصدير,Export allowed,17019100
796,ممنوع التصدير,Export allowed,17019900
797,ممنوع التصدير,Export allowed,17021100
798,ممنوع التصدير,Export allowed,17021900
799,ممنوع التصدير,Export allowed,17022000
800,ممنوع التصدير,Export allowed,17023000
801,ممنوع التصدير,Export allowed,17024000
802,ممنوع التصدير,Export allowed,17025000
803,ممنوع التصدير,Export allowed,17026000
804,ممنوع التصدير,Export allowed,17029000
805,مسموح التصدير,Export allowed,17031000
806,مسموح التصدير,Export allowed,17039000
807,مسموح التصدير,Export allowed,17041000
808,مسموح التصدير,Export allowed,17049000
809,مسموح التصدير,Export allowed,18010000
810,مسموح التصدير,Export allowed,18020000
811,مسموح التصدير,Export allowed,18031000
812,مسموح التصدير,Export allowed,18032000
813,مسموح التصدير,Export allowed,18040000
814,مسموح التصدير,Export allowed,18050000
815,مسموح التصدير,Export allowed,18061000
816,مسموح التصدير,Export allowed,18062000
817,مسموح التصدير,Export allowed,18063100
818,مسموح التصدير,Export allowed,18063200
819,مسموح التصدير,Export allowed,18069000
820,ممنوع التصدير,Export allowed,19011000
821,ممنوع التصدير,Export allowed,19012000
822,ممنوع التصدير,Export allowed,19019010
823,ممنوع التصدير,Export allowed,19019090
824,مسموح التصدير,Export allowed,19021100
825,مسموح التصدير,Export allowed,19021900
826,مسموح التصدير,Export allowed,19022000
827,مسموح التصدير,Export allowed,19023000
828,مسموح التصدير,Export allowed,19024000
829,مسموح التصدير,Export allowed,19030000
830,ممنوع التصدير,Export allowed,19041000
831,ممنوع التصدير,Export allowed,19042000
832,ممنوع التصدير,Export allowed,19043000
833,مسموح التصدير,Export allowed,19049000
834,ممنوع التصدير,Export allowed,19051000
835,ممنوع التصدير,Export allowed,19052000
