"id","created_at","material","name","band","clearanceFeeExport","priceImport","clearanceFee","priceFull","type","priceExport","note","","",""
"92147","6/8/2025","[03025400] سمك النازلي (Merluccius spp, Urophycis spp.)","سمك النازلي (Merluccius spp, Urophycis spp.)","03025400","2","150","50","200","وزن","0","","","",""
"92148","6/8/2025","[03025500] سمك بولاك ألاسكا (Theragra chalcogramma)","سمك بولاك ألاسكا (Theragra chalcogramma)","03025500","2","150","50","200","وزن","0","","","",""
"92149","6/8/2025","[03025600] سمك ميرلان أزرق (Micromesistius australis, Micromesistius poutassou).","سمك ميرلان أزرق (Micromesistius australis, Micromesistius poutassou).","03025600","2","150","50","200","وزن","0","","","",""
"92150","6/8/2025","[03025900] غيرها","غيرها","03025900","2","150","50","200","وزن","0","","","",""
"92151","6/8/2025","[03027100] سمك البلطي (""Oreochromis spp."").","سمك البلطي (""Oreochromis spp."").","03027100","2","150","50","200","وزن","0","","","",""
"92152","6/8/2025","[03027200] السيللوريات (Pangasius spp.  Silurus spp., Clarias spp.,  , Ictalurus spp.).","السيللوريات (Pangasius spp.  Silurus spp., Clarias spp.,  , Ictalurus spp.).","03027200","2","150","50","200","وزن","0","","","",""
"92153","6/8/2025","[03027300] سمك الشبوط (Cyprinus  spp.   Carassius spp., ,Ctenopharyngodon idellus, Hypophthalmichthys spp. Cirrhinus spp., Mylopharyngodon piceus, ,Labeo spp., Catla Catla   Leptobarbus hoeveni, Osteochilus hasselti.,  Megalobrama spp.,).","سمك الشبوط (Cyprinus  spp.   Carassius spp., ,Ctenopharyngodon idellus, Hypophthalmichthys spp. Cirrhinus spp., Mylopharyngodon piceus, ,Labeo spp., Catla Catla   Leptobarbus hoeveni, Osteochilus hasselti.,  Megalobrama spp.,).","03027300","2","150","50","200","وزن","0","","","",""
"92154","6/8/2025","[03027400] سمك الأنقليس (Anguilla spp.)","سمك الأنقليس (Anguilla spp.)","03027400","2","150","50","200","وزن","0","","","",""
"92155","6/8/2025","[03027900] غيرها","غيرها","03027900","2","150","50","200","وزن","0","","","",""
"92156","6/8/2025","[03028100] كلاب البحر ""Dogfish"" وغيرها من سمك قرش","كلاب البحر ""Dogfish"" وغيرها من سمك قرش","03028100","2","150","50","200","وزن","0","","","",""
"92157","6/8/2025","[03028200] سمك الشفنين البحري وسمك مفلطح طويل الذيل (راجيداي) Rajidae","سمك الشفنين البحري وسمك مفلطح طويل الذيل (راجيداي) Rajidae","03028200","2","150","50","200","وزن","0","","","",""
"92158","6/8/2025","[03028300] سمك أبو سن (Dissostichus)","سمك أبو سن (Dissostichus)","03028300","2","150","50","200","وزن","0","","","",""
"92159","6/8/2025","[03028400] سمك القاروس (bars) (ذئب البحر ""loups"") (Dicentrarchus).","سمك القاروس (bars) (ذئب البحر ""loups"") (Dicentrarchus).","03028400","2","150","50","200","وزن","0","","","",""
"92160","6/8/2025","[03028500] سمك الأطلسي والمتوسط (بما فيها الفريدى والجربيدي) (Sparidae)","سمك الأطلسي والمتوسط (بما فيها الفريدى والجربيدي) (Sparidae)","03028500","2","150","50","200","وزن","0","","","",""
"92161","6/8/2025","[03028900] غيرها","غيرها","03028900","2","150","50","200","وزن","0","","","",""
"92162","6/8/2025","[03029000] أكباد وبيض وغدد تذكير","أكباد وبيض وغدد تذكير","03029000","2","150","50","200","وزن","0","","","",""
"92163","6/8/2025","[03029100] أكباد وبيض وغدد تذكير (بطارخ)","أكباد وبيض وغدد تذكير (بطارخ)","03029100","2","150","50","200","وزن","0","","","",""
"92164","6/8/2025","[03029200] زعانف سمك القرش","زعانف سمك القرش","03029200","2","150","50","200","وزن","0","","","",""
"92165","6/8/2025","[03029900] غيرها","غيرها","03029900","2","150","50","200","وزن","0","","","",""
"92166","6/8/2025","[03031100] سلمون سوك آي""sockeye""(سالمون أحمر) (Oncorhynchus nerka)","سلمون سوك آي""sockeye""(سالمون أحمر) (Oncorhynchus nerka)","03031100","2","150","50","200","وزن","0","","","",""
"92167","6/8/2025","[03031200] سمك سلمون أخر من المحيط الهادي ("" Oncorhynchus nerka""  ,"" Onchorynchus Gorbuscha"", "" Onchorynchus keta"", ""Onchorynchus Tschawytscha"" ,  ""Onchorynchus kisutch "" , ""Onchorynchus Masou"" ,  ""Onchorynchus Rhodurus "".","سمك سلمون أخر من المحيط الهادي ("" Oncorhynchus nerka""  ,"" Onchorynchus Gorbuscha"", "" Onchorynchus keta"", ""Onchorynchus Tschawytscha"" ,  ""Onchorynchus kisutch "" , ""Onchorynchus Masou"" ,  ""Onchorynchus Rhodurus "".","03031200","2","150","50","200","وزن","0","","","",""
"92168","6/8/2025","[03031300] سلمون الأطلنطي ( Salmo salar) وسالمون الدانوب (Hucho hucho).","سلمون الأطلنطي ( Salmo salar) وسالمون الدانوب (Hucho hucho).","03031300","2","150","50","200","وزن","0","","","",""
"92169","6/8/2025","[03031400] سمك الترويت (Salmo trutta ,Oncorhynchus mykiss  ,Oncorhynchus clarki ,Oncorhynchus aguabonita, Oncorhynchus gilae , Oncorhynchus apache , Oncorhynchus  chrysogaster).","سمك الترويت (Salmo trutta ,Oncorhynchus mykiss  ,Oncorhynchus clarki ,Oncorhynchus aguabonita, Oncorhynchus gilae , Oncorhynchus apache , Oncorhynchus  chrysogaster).","03031400","2","150","50","200","وزن","0","","","",""
"92170","6/8/2025","[03031900] غيرها","غيرها","03031900","2","150","50","200","وزن","0","","","",""
"92171","6/8/2025","[03032300] سمك بلطي (نوع أوريوكروميس ""Oreochromis"")","سمك بلطي (نوع أوريوكروميس ""Oreochromis"")","03032300","2","150","50","200","وزن","0","","","",""
"92172","6/8/2025","[03032400] السيللوريات  (Pangasius spp. Silurus spp., Clarias spp., , Ictalurus spp.).","السيللوريات  (Pangasius spp. Silurus spp., Clarias spp., , Ictalurus spp.).","03032400","2","150","50","200","وزن","0","","","",""
"92173","6/8/2025","[03032500] سمك الشبوط (Cyprinus  spp.   Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp.   Leptobarbus hoeveni, Osteochilus hasselti,  Megalobrama spp.,).","سمك الشبوط (Cyprinus  spp.   Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp.   Leptobarbus hoeveni, Osteochilus hasselti,  Megalobrama spp.,).","03032500","2","150","50","200","وزن","0","","","",""
"92174","6/8/2025","[03032600] سمك الإنقليس (Anguilla spp.).","سمك الإنقليس (Anguilla spp.).","03032600","2","150","50","200","وزن","0","","","",""
"92175","6/8/2025","[03032900] أسماك سلمون أخر, عدا أسماك (سلمون الهادي والأطلنطي والدانوب والترويت)، مجمدة.","أسماك سلمون أخر, عدا أسماك (سلمون الهادي والأطلنطي والدانوب والترويت)، مجمدة.","03032900","2","150","50","200","وزن","0","","","",""
"92211","6/8/2025","[03043200] السيللوريات  (Pangasius spp. Silurus spp., Clarias spp., , Ictalurus spp.).","السيللوريات  (Pangasius spp. Silurus spp., Clarias spp., , Ictalurus spp.).","03043200","2","150","50","200","وزن","0","","","",""
"92176","6/8/2025","[03033100] سمك القفندر (Reinhardtius hippoglossoides, Hippoglossus stenolepis, Hippoglossus Hippoglossus).","سمك القفندر (Reinhardtius hippoglossoides, Hippoglossus stenolepis, Hippoglossus Hippoglossus).","03033100","2","150","50","200","وزن","0","","","",""
"92177","6/8/2025","[03033200] سمك هوشع (Pleuronectes platessa).","سمك هوشع (Pleuronectes platessa).","03033200","2","150","50","200","وزن","0","","","",""
"92178","6/8/2025","[03033300] سمك موسى (Solea spp.).","سمك موسى (Solea spp.).","03033300","2","150","50","200","وزن","0","","","",""
"92179","6/8/2025","[03033400] سمك الترس (تربوت)(Psetta maxima).","سمك الترس (تربوت)(Psetta maxima).","03033400","2","150","50","200","وزن","0","","","",""
"92180","6/8/2025","[03033900] أسماك مفلطحةأخر,مجمدة,(عدا سمك القفندر وسمك هوشع وسمك موسى)","أسماك مفلطحةأخر,مجمدة,(عدا سمك القفندر وسمك هوشع وسمك موسى)","03033900","2","150","50","200","وزن","0","","","",""
"92181","6/8/2025","[03034100] سمك تونة بيضاء  (Thunnus alalunga).","سمك تونة بيضاء  (Thunnus alalunga).","03034100","2","150","50","200","وزن","0","","","",""
"92182","6/8/2025","[03034200] تونة ذات زعانف  صفراء ( Thunnus albacares).","تونة ذات زعانف  صفراء ( Thunnus albacares).","03034200","2","150","50","200","وزن","0","","","",""
"92183","6/8/2025","[03034300] سمك ليستاوس (Listaos) (بونيت مخطط البطن) (Katsuwonus Pelamis)","سمك ليستاوس (Listaos) (بونيت مخطط البطن) (Katsuwonus Pelamis)","03034300","2","150","50","200","وزن","0","","","",""
"92184","6/8/2025","[03034400] أسماك التونة ذات العينين الكبيرتين ""Bigeye"" (نوع ثونوس أوبيسوس ""Thunnus obesus"")","أسماك التونة ذات العينين الكبيرتين ""Bigeye"" (نوع ثونوس أوبيسوس ""Thunnus obesus"")","03034400","2","150","50","200","وزن","0","","","",""
"92185","6/8/2025","[03034500] أسماك التونة ذات الزعنفة الزرقاء ""Blufin"" الأطلنطي الهندي (نوع ثونوس ثينوس ""Thunnus thynnus"")","أسماك التونة ذات الزعنفة الزرقاء ""Blufin"" الأطلنطي الهندي (نوع ثونوس ثينوس ""Thunnus thynnus"")","03034500","2","150","50","200","وزن","0","","","",""
"92186","6/8/2025","[03034600] أسماك تونة الجنوب ذات الزعنفة الزرقاء,مجمد","أسماك تونة الجنوب ذات الزعنفة الزرقاء,مجمد","03034600","2","150","50","200","وزن","0","","","",""
"92187","6/8/2025","[03034900] أسماك تونه أخر (غ م س) مجمدة.","أسماك تونه أخر (غ م س) مجمدة.","03034900","2","150","50","200","وزن","0","","","",""
"92188","6/8/2025","[03035100] سمك الرنجة ( Clupea harengus Clupea pallasii, ).","سمك الرنجة ( Clupea harengus Clupea pallasii, ).","03035100","2","150","50","200","وزن","0","","","",""
"92189","6/8/2025","[03035300] سردين من نوع (Sardina  pilchardus, Sardinops spp.)،    ساردينللا  (Sardinella spp.)، رنجة صغيرة أو أسبرط (  Sprattus Sprattus).","سردين من نوع (Sardina  pilchardus, Sardinops spp.)،    ساردينللا  (Sardinella spp.)، رنجة صغيرة أو أسبرط (  Sprattus Sprattus).","03035300","2","150","50","200","وزن","0","","","",""
"92190","6/8/2025","[03035400] سمك الإسقمري ""ماكريل""(Scomber  scombrus ,Scomber australascius  ,Scomber japonicus).","سمك الإسقمري ""ماكريل""(Scomber  scombrus ,Scomber australascius  ,Scomber japonicus).","03035400","2","150","50","200","وزن","0","","","",""
"92191","6/8/2025","[03035500] سمك شينشار ""chinchards"" (سمك سليمان) (  Trachurus spp.).","سمك شينشار ""chinchards"" (سمك سليمان) (  Trachurus spp.).","03035500","2","150","50","200","وزن","0","","","",""
"92192","6/8/2025","[03035600] سمك كوبيا ( Rachycentron canadum).","سمك كوبيا ( Rachycentron canadum).","03035600","2","150","50","200","وزن","0","","","",""
"92193","6/8/2025","[03035700] سمك أبو يوسف أو سياف البحر من فصيلة زيفياس غلاديوس(""xiphias gladius sword fish"")","سمك أبو يوسف أو سياف البحر من فصيلة زيفياس غلاديوس(""xiphias gladius sword fish"")","03035700","2","150","50","200","وزن","0","","","",""
"92194","6/8/2025","[03036300] سمك القد (Gadus macrocephalus, Gadus ogac, Gadus morhua).","سمك القد (Gadus macrocephalus, Gadus ogac, Gadus morhua).","03036300","2","150","50","200","وزن","0","","","",""
"92195","6/8/2025","[03036400] سمك الحدوق ""Haddock"" (Merlanogrammus aeglefinus).","سمك الحدوق ""Haddock"" (Merlanogrammus aeglefinus).","03036400","2","150","50","200","وزن","0","","","",""
"92196","6/8/2025","[03036500] سمك أسود ( "" Virens Pollachius "").","سمك أسود ( "" Virens Pollachius "").","03036500","2","150","50","200","وزن","0","","","",""
"92197","6/8/2025","[03036600] سمك نازلي (Urophycis spp., Merluccius sp).","سمك نازلي (Urophycis spp., Merluccius sp).","03036600","2","150","50","200","وزن","0","","","",""
"92198","6/8/2025","[03036700] سمك بولاك الاسكا (Theragra chalcogramma).","سمك بولاك الاسكا (Theragra chalcogramma).","03036700","2","150","50","200","وزن","0","","","",""
